Transaction_ID,Account_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Merchant_Name,City,Device_Type,Is_Fraud,Fraud_Reason
902960,500000066,2026-03-24,18:19:42,Credit Card,16028,Reliance,Lucknow,Mobile,No,Normal Transaction
902961,500000103,2026-01-21,01:43:27,Credit Card,12770,Zomato,Kolkata,Mobile,No,Normal Transaction
902962,500000007,2026-07-17,00:29:19,Credit Card,386,Flipkart,Bengaluru,Laptop,No,Normal Transaction
902963,500000115,2026-02-07,23:15:43,RTGS,35061,Paytm,Hyderabad,Laptop,No,Normal Transaction
902964,500000132,2026-03-17,19:02:45,Debit Card,3710,Reliance,Lucknow,POS,No,Normal Transaction
902965,500000127,2026-12-18,16:21:47,Credit Card,65459,Zomato,Lucknow,Mobile,No,Normal Transaction
902966,500000131,2026-11-05,06:14:26,IMPS,26500,Uber,Pune,POS,No,Normal Transaction
902967,500000165,2026-08-24,22:03:38,RTGS,43392,PhonePe,Mumbai,ATM,No,Normal Transaction
902968,500000139,2026-09-05,02:53:53,Debit Card,96494,DMart,Lucknow,POS,No,Normal Transaction
902969,500000063,2026-12-19,14:33:24,Debit Card,30219,Reliance,Pune,Mobile,No,Normal Transaction
902970,500000089,2026-02-13,10:15:34,NEFT,72080,PhonePe,Pune,Mobile,No,Normal Transaction
902971,500000091,2026-01-17,21:19:01,NEFT,47575,Amazon,Mumbai,Mobile,No,Normal Transaction
902972,500000163,2026-04-26,04:19:02,IMPS,55793,Uber,Hyderabad,Mobile,No,Normal Transaction
902973,500000170,2026-10-16,17:10:37,Credit Card,68064,Flipkart,Pune,Laptop,No,Normal Transaction
902974,500000156,2026-02-04,06:56:09,Debit Card,65951,Uber,Bengaluru,Mobile,No,Normal Transaction
902975,500000142,2026-11-07,16:29:39,NEFT,36354,DMart,Kolkata,Laptop,No,Normal Transaction
902976,500000105,2027-01-01,02:23:41,UPI,49374,PhonePe,Bengaluru,ATM,No,Normal Transaction
902977,500000144,2026-03-08,11:28:50,Credit Card,83059,Swiggy,Kolkata,Mobile,No,Normal Transaction
902978,500000062,2026-01-13,12:53:54,Debit Card,97262,Amazon,Hyderabad,ATM,No,Normal Transaction
902979,500000053,2026-02-20,10:04:52,IMPS,69194,PhonePe,Delhi,Mobile,No,Normal Transaction
902980,500000173,2026-05-25,10:52:07,NEFT,47625,Swiggy,Lucknow,POS,No,Normal Transaction
902981,500000123,2026-04-11,15:44:11,Debit Card,44377,Reliance,Hyderabad,Laptop,Yes,Different City
902982,500000096,2026-10-15,07:12:02,NEFT,5954,DMart,Mumbai,POS,No,Normal Transaction
902983,500000065,2026-03-31,13:42:30,ATM,33795,IRCTC,Lucknow,ATM,No,Normal Transaction
902984,500000120,2026-05-18,03:07:03,NEFT,54057,DMart,Lucknow,ATM,No,Normal Transaction
902985,500000064,2026-04-09,23:58:00,RTGS,22633,Swiggy,Delhi,Mobile,No,Normal Transaction
902986,500000031,2026-06-28,09:24:00,NEFT,92002,IRCTC,Pune,Laptop,No,Normal Transaction
902987,500000030,2026-12-15,11:36:05,NEFT,97504,Amazon,Mumbai,ATM,No,Normal Transaction
902988,500000064,2026-11-27,12:33:07,UPI,98122,Amazon,Pune,Mobile,No,Normal Transaction
902989,500000151,2026-07-02,12:19:33,IMPS,40023,Flipkart,Lucknow,ATM,No,Normal Transaction
902990,500000143,2026-01-04,21:18:53,Credit Card,30817,Swiggy,Mumbai,ATM,No,Normal Transaction
902991,500000152,2026-11-15,12:23:57,IMPS,14735,Swiggy,Kolkata,ATM,No,Normal Transaction
902992,500000029,2026-05-11,11:42:50,Credit Card,11321,PhonePe,Mumbai,POS,No,Normal Transaction
902993,500000127,2026-07-06,01:25:51,Credit Card,22356,Paytm,Lucknow,ATM,No,Normal Transaction
902994,500000167,2026-11-23,09:15:03,RTGS,80354,DMart,Lucknow,ATM,No,Normal Transaction
902995,500000110,2026-05-06,00:37:05,Credit Card,44718,IRCTC,Delhi,ATM,No,Normal Transaction
902996,500000007,2026-11-04,17:02:35,IMPS,16495,Reliance,Kolkata,ATM,No,Normal Transaction
902997,500000061,2026-10-09,06:53:48,IMPS,27692,Zomato,Delhi,Mobile,No,Normal Transaction
902998,500000018,2026-10-11,08:10:45,Credit Card,82360,Reliance,Bengaluru,Mobile,No,Normal Transaction
902999,500000058,2026-12-26,14:54:40,IMPS,35740,DMart,Bengaluru,Mobile,No,Normal Transaction
903000,500000047,2026-01-11,20:31:21,IMPS,21259,DMart,Hyderabad,ATM,No,Normal Transaction
903001,500000167,2026-04-15,10:16:09,RTGS,82037,PhonePe,Delhi,Mobile,No,Normal Transaction
903002,500000024,2026-08-09,06:46:36,ATM,70733,PhonePe,Hyderabad,Mobile,No,Normal Transaction
903003,500000169,2026-12-14,00:05:29,Debit Card,2186,Amazon,Kolkata,ATM,No,Normal Transaction
903004,500000154,2026-08-18,12:09:52,RTGS,34279,PhonePe,Kolkata,Laptop,No,Normal Transaction
903005,500000079,2026-04-25,02:08:41,NEFT,50353,Paytm,Mumbai,ATM,No,Normal Transaction
903006,500000133,2026-02-17,17:03:24,UPI,12965,Flipkart,Lucknow,POS,No,Normal Transaction
903007,500000059,2026-01-01,21:46:20,Debit Card,38315,PhonePe,Delhi,ATM,No,Normal Transaction
903008,500000152,2026-01-12,16:44:00,NEFT,17834,Paytm,Bengaluru,POS,No,Normal Transaction
903009,500000124,2026-06-24,00:34:24,NEFT,68148,Amazon,Mumbai,Laptop,No,Normal Transaction
903010,500000006,2026-09-08,16:28:26,UPI,81088,Swiggy,Hyderabad,Laptop,No,Normal Transaction
903011,500000021,2026-12-24,09:30:44,RTGS,69599,Paytm,Bengaluru,Mobile,No,Normal Transaction
903012,500000004,2026-07-17,02:12:02,RTGS,60136,Paytm,Kolkata,POS,No,Normal Transaction
903013,500000069,2026-02-14,12:25:33,UPI,45892,Amazon,Bengaluru,Mobile,No,Normal Transaction
903014,500000096,2026-06-07,02:19:17,Credit Card,32799,Paytm,Delhi,POS,No,Normal Transaction
903015,500000060,2026-02-05,21:22:45,IMPS,3548,IRCTC,Pune,Mobile,No,Normal Transaction
903016,500000167,2026-06-24,21:25:07,NEFT,57897,Paytm,Bengaluru,POS,No,Normal Transaction
903017,500000045,2026-06-21,13:39:03,NEFT,72791,Reliance,Hyderabad,Laptop,No,Normal Transaction
903018,500000162,2026-11-02,22:06:35,UPI,23965,PhonePe,Hyderabad,POS,No,Normal Transaction
903019,500000116,2026-02-23,11:42:25,UPI,82457,Flipkart,Lucknow,Laptop,No,Normal Transaction
903020,500000049,2026-03-17,00:18:58,RTGS,21076,Zomato,Bengaluru,Laptop,No,Normal Transaction
903021,500000027,2026-01-08,01:36:01,IMPS,82694,Swiggy,Delhi,Mobile,No,Normal Transaction
903022,500000082,2026-10-02,12:19:52,UPI,97840,PhonePe,Pune,POS,No,Normal Transaction
903023,500000080,2026-06-04,03:54:46,ATM,68867,Flipkart,Hyderabad,ATM,No,Normal Transaction
903024,500000054,2026-04-05,04:14:18,NEFT,42732,Amazon,Kolkata,ATM,No,Normal Transaction
903025,500000162,2026-08-18,04:09:34,RTGS,99056,Uber,Hyderabad,Laptop,No,Normal Transaction
903026,500000138,2026-01-05,07:32:22,Debit Card,93327,Reliance,Mumbai,POS,Yes,Different City
903027,500000086,2026-08-10,10:40:20,ATM,77828,IRCTC,Pune,ATM,No,Normal Transaction
903028,500000126,2026-11-21,15:05:52,Credit Card,57696,DMart,Mumbai,Laptop,No,Normal Transaction
903029,500000163,2026-09-20,00:30:56,IMPS,4959,Zomato,Mumbai,Laptop,No,Normal Transaction
903030,500000127,2026-03-26,03:09:30,IMPS,71863,Flipkart,Lucknow,Mobile,No,Normal Transaction
903031,500000087,2026-06-30,07:56:14,IMPS,89928,Swiggy,Hyderabad,ATM,No,Normal Transaction
903032,500000109,2026-04-24,23:11:27,Credit Card,74441,Swiggy,Pune,Mobile,No,Normal Transaction
903033,500000130,2027-01-01,19:03:44,Credit Card,28350,Paytm,Bengaluru,POS,No,Normal Transaction
903034,500000003,2026-06-09,19:50:58,NEFT,23330,Amazon,Delhi,Mobile,No,Normal Transaction
903035,500000115,2026-03-08,16:12:01,ATM,51151,Amazon,Lucknow,POS,No,Normal Transaction
903036,500000111,2026-03-30,18:09:26,RTGS,49657,Paytm,Kolkata,Laptop,No,Normal Transaction
903037,500000094,2026-02-04,12:32:15,IMPS,60052,Reliance,Pune,Mobile,No,Normal Transaction
903038,500000046,2026-11-13,00:41:02,ATM,17408,Paytm,Delhi,ATM,No,Normal Transaction
903039,500000098,2026-05-02,04:54:47,ATM,71842,Zomato,Hyderabad,POS,No,Normal Transaction
903040,500000021,2026-09-08,22:21:09,Debit Card,56684,Uber,Hyderabad,Laptop,No,Normal Transaction
903041,500000049,2026-03-15,03:25:49,IMPS,50159,Paytm,Mumbai,Laptop,No,Normal Transaction
903042,500000031,2026-06-16,09:10:43,ATM,93608,Swiggy,Delhi,ATM,No,Normal Transaction
903043,500000031,2026-03-23,08:28:34,Credit Card,37343,Amazon,Lucknow,Mobile,No,Normal Transaction
903044,500000063,2026-11-17,07:08:33,RTGS,40295,Paytm,Hyderabad,Mobile,No,Normal Transaction
903045,500000002,2026-01-01,07:06:00,Debit Card,79229,Uber,Mumbai,Laptop,No,Normal Transaction
903046,500000042,2026-09-16,14:13:09,UPI,67754,IRCTC,Lucknow,POS,No,Normal Transaction
903047,500000078,2026-08-30,03:16:34,RTGS,68508,Paytm,Mumbai,Laptop,No,Normal Transaction
903048,500000160,2026-10-02,15:44:54,RTGS,87881,Amazon,Lucknow,Mobile,No,Normal Transaction
903049,500000166,2026-01-14,13:05:58,ATM,83342,Flipkart,Kolkata,POS,No,Normal Transaction
903050,500000032,2026-02-01,21:38:52,UPI,15148,Flipkart,Bengaluru,ATM,Yes,Different City
903051,500000094,2026-07-13,13:32:36,IMPS,51569,Amazon,Hyderabad,Laptop,No,Normal Transaction
903052,500000130,2026-10-11,08:06:08,NEFT,81341,Amazon,Mumbai,ATM,No,Normal Transaction
903053,500000045,2026-12-22,20:49:24,Credit Card,89300,Zomato,Lucknow,Mobile,No,Normal Transaction
903054,500000174,2026-05-30,21:11:56,Credit Card,60747,Reliance,Mumbai,Mobile,No,Normal Transaction
903055,500000004,2026-03-13,22:24:12,Debit Card,48203,Swiggy,Hyderabad,POS,No,Normal Transaction
903056,500000152,2026-07-11,13:47:01,RTGS,15990,Zomato,Delhi,Laptop,No,Normal Transaction
903057,500000129,2026-09-09,19:30:07,UPI,15224,IRCTC,Bengaluru,ATM,No,Normal Transaction
903058,500000042,2026-09-22,05:49:17,UPI,39028,Flipkart,Mumbai,ATM,No,Normal Transaction
903059,500000089,2026-06-24,01:10:45,ATM,49254,DMart,Lucknow,POS,No,Normal Transaction
903060,500000072,2026-06-03,11:58:11,RTGS,34887,Amazon,Hyderabad,Laptop,No,Normal Transaction
903061,500000075,2026-02-21,16:50:49,NEFT,40432,Reliance,Hyderabad,Laptop,No,Normal Transaction
903062,500000180,2026-02-14,01:48:33,NEFT,14605,IRCTC,Delhi,ATM,No,Normal Transaction
903063,500000125,2026-09-05,07:26:08,Debit Card,92610,Flipkart,Lucknow,Mobile,No,Normal Transaction
903064,500000069,2026-08-18,11:09:18,IMPS,62599,DMart,Kolkata,Laptop,No,Normal Transaction
903065,500000069,2026-07-08,04:26:56,RTGS,51632,PhonePe,Bengaluru,Mobile,No,Normal Transaction
903066,500000042,2026-04-26,16:01:12,IMPS,51532,Swiggy,Lucknow,POS,No,Normal Transaction
903067,500000106,2026-03-07,05:54:55,NEFT,65607,Paytm,Pune,POS,No,Normal Transaction
903068,500000175,2026-03-07,11:20:34,UPI,82638,Reliance,Bengaluru,Mobile,No,Normal Transaction
903069,500000056,2026-09-27,14:09:53,UPI,69468,Zomato,Kolkata,Mobile,No,Normal Transaction
903070,500000011,2026-04-26,18:50:12,IMPS,51471,Flipkart,Pune,Laptop,No,Normal Transaction
903071,500000039,2026-07-28,23:47:17,UPI,7912,Reliance,Hyderabad,ATM,No,Normal Transaction
903072,500000161,2026-03-23,01:30:20,RTGS,33298,PhonePe,Hyderabad,POS,No,Normal Transaction
903073,500000161,2026-07-31,12:05:57,Debit Card,69792,Uber,Pune,ATM,No,Normal Transaction
903074,500000098,2026-07-19,07:50:05,IMPS,47147,Paytm,Lucknow,Mobile,No,Normal Transaction
903075,500000042,2026-08-06,19:09:12,UPI,39195,Amazon,Mumbai,POS,No,Normal Transaction
903076,500000161,2026-01-08,06:45:29,NEFT,48783,DMart,Lucknow,Laptop,No,Normal Transaction
903077,500000116,2026-12-04,16:11:58,IMPS,77751,PhonePe,Delhi,Mobile,No,Normal Transaction
903078,500000065,2026-10-07,15:34:28,NEFT,95626,Paytm,Kolkata,Laptop,No,Normal Transaction
903079,500000065,2026-03-01,22:52:14,Debit Card,90336,Flipkart,Pune,Mobile,No,Normal Transaction
903080,500000050,2026-08-04,03:59:22,NEFT,39511,IRCTC,Hyderabad,ATM,No,Normal Transaction
903081,500000100,2026-04-02,01:59:22,UPI,10334,DMart,Mumbai,Laptop,No,Normal Transaction
903082,500000173,2026-04-30,20:45:49,UPI,24880,Zomato,Pune,Laptop,No,Normal Transaction
903083,500000060,2026-08-22,14:58:08,NEFT,89709,Amazon,Mumbai,ATM,No,Normal Transaction
903084,500000175,2026-05-04,08:53:59,UPI,65704,Zomato,Hyderabad,Laptop,No,Normal Transaction
903085,500000174,2026-07-15,04:49:49,Credit Card,90937,Zomato,Mumbai,POS,No,Normal Transaction
903086,500000137,2026-12-15,11:04:35,UPI,39461,Reliance,Kolkata,POS,No,Normal Transaction
903087,500000077,2026-03-17,21:51:33,ATM,98473,Paytm,Bengaluru,ATM,No,Normal Transaction
903088,500000102,2026-07-06,00:08:43,NEFT,17417,Flipkart,Kolkata,ATM,No,Normal Transaction
903089,500000134,2026-10-03,19:42:37,Credit Card,49047,PhonePe,Mumbai,Mobile,No,Normal Transaction
903090,500000146,2026-11-07,06:17:42,IMPS,73250,DMart,Lucknow,Mobile,No,Normal Transaction
903091,500000166,2026-04-17,22:42:32,RTGS,48268,Uber,Bengaluru,ATM,No,Normal Transaction
903092,500000178,2026-07-19,01:33:51,NEFT,72718,Uber,Hyderabad,Laptop,No,Normal Transaction
903093,500000052,2026-12-18,15:35:09,UPI,60388,Paytm,Delhi,POS,No,Normal Transaction
903094,500000051,2026-05-19,08:15:22,UPI,36624,DMart,Kolkata,Mobile,No,Normal Transaction
903095,500000055,2026-11-29,23:42:46,ATM,59412,Uber,Delhi,Laptop,No,Normal Transaction
903096,500000106,2026-11-27,10:54:27,ATM,84339,Paytm,Kolkata,ATM,No,Normal Transaction
903097,500000145,2026-12-25,17:48:17,NEFT,37033,Flipkart,Kolkata,Mobile,No,Normal Transaction
903098,500000102,2026-10-10,09:47:50,NEFT,94269,IRCTC,Lucknow,POS,No,Normal Transaction
903099,500000125,2026-02-26,11:52:29,UPI,73599,Amazon,Delhi,Laptop,No,Normal Transaction
903100,500000121,2026-12-04,00:26:21,ATM,13901,Flipkart,Mumbai,Laptop,No,Normal Transaction
903101,500000167,2026-02-08,00:58:21,RTGS,92738,Paytm,Lucknow,Laptop,No,Normal Transaction
903102,500000001,2026-12-19,01:38:58,ATM,28705,Swiggy,Hyderabad,ATM,No,Normal Transaction
903103,500000059,2026-05-27,16:01:40,RTGS,59814,PhonePe,Delhi,Laptop,No,Normal Transaction
903104,500000045,2026-04-14,03:02:15,IMPS,82880,Uber,Lucknow,ATM,No,Normal Transaction
903105,500000098,2026-05-25,12:04:45,NEFT,43190,IRCTC,Delhi,Laptop,No,Normal Transaction
903106,500000135,2026-12-08,03:03:17,Debit Card,86636,Amazon,Kolkata,ATM,No,Normal Transaction
903107,500000177,2026-10-01,04:51:51,IMPS,77158,IRCTC,Lucknow,POS,No,Normal Transaction
903108,500000115,2026-11-01,18:57:50,Debit Card,74581,Zomato,Pune,Mobile,No,Normal Transaction
903109,500000040,2026-01-29,11:21:21,UPI,5017,IRCTC,Kolkata,ATM,No,Normal Transaction
903110,500000029,2026-11-12,05:48:33,RTGS,93561,Paytm,Kolkata,POS,No,Normal Transaction
903111,500000148,2026-07-08,08:49:24,Debit Card,35875,Zomato,Delhi,Laptop,No,Normal Transaction
903112,500000159,2026-05-19,13:40:12,IMPS,31847,Uber,Mumbai,POS,No,Normal Transaction
903113,500000152,2026-12-21,18:10:15,Credit Card,1473,Swiggy,Mumbai,POS,No,Normal Transaction
903114,500000044,2026-08-09,00:22:42,Credit Card,62069,DMart,Delhi,POS,No,Normal Transaction
903115,500000025,2026-07-13,21:09:01,NEFT,73750,PhonePe,Mumbai,Mobile,No,Normal Transaction
903116,500000014,2026-09-04,18:14:37,UPI,56317,Swiggy,Hyderabad,POS,No,Normal Transaction
903117,500000090,2026-02-18,03:28:07,UPI,2628,Amazon,Lucknow,Laptop,No,Normal Transaction
903118,500000025,2026-03-05,19:41:17,Debit Card,32028,Flipkart,Lucknow,POS,No,Normal Transaction
903119,500000167,2026-05-12,09:00:46,RTGS,48170,IRCTC,Pune,Laptop,Yes,Midnight Transaction
903120,500000170,2026-03-12,19:09:09,UPI,99878,Zomato,Pune,Laptop,No,Normal Transaction
903121,500000049,2026-03-13,01:25:04,IMPS,58717,Reliance,Pune,ATM,No,Normal Transaction
903122,500000006,2026-11-06,14:39:46,ATM,43476,Amazon,Mumbai,Laptop,No,Normal Transaction
903123,500000094,2026-01-31,05:15:16,Debit Card,58855,DMart,Delhi,Mobile,No,Normal Transaction
903124,500000116,2026-10-07,13:13:30,IMPS,49865,Swiggy,Kolkata,Mobile,No,Normal Transaction
903125,500000137,2026-04-11,17:33:57,RTGS,29082,IRCTC,Hyderabad,ATM,No,Normal Transaction
903126,500000111,2026-01-04,22:15:04,RTGS,50089,DMart,Mumbai,ATM,No,Normal Transaction
903127,500000031,2026-12-22,03:57:45,IMPS,49169,IRCTC,Hyderabad,Mobile,No,Normal Transaction
903128,500000049,2026-03-11,04:59:54,ATM,59041,Swiggy,Lucknow,ATM,No,Normal Transaction
903129,500000088,2026-02-25,22:08:20,Credit Card,82735,Amazon,Pune,ATM,No,Normal Transaction
903130,500000060,2026-07-08,06:36:50,Debit Card,46704,Paytm,Bengaluru,ATM,No,Normal Transaction
903131,500000003,2026-02-26,14:31:55,ATM,56595,Zomato,Lucknow,Laptop,No,Normal Transaction
903132,500000033,2026-02-08,15:37:50,ATM,18517,Zomato,Bengaluru,ATM,No,Normal Transaction
903133,500000164,2026-08-01,06:39:09,Credit Card,26385,Amazon,Delhi,POS,No,Normal Transaction
903134,500000135,2026-09-18,12:25:08,NEFT,86535,Zomato,Hyderabad,POS,No,Normal Transaction
903135,500000125,2026-10-23,20:50:01,ATM,99977,Zomato,Delhi,ATM,No,Normal Transaction
903136,500000012,2026-11-09,22:08:40,IMPS,16087,Zomato,Delhi,Laptop,No,Normal Transaction
903137,500000153,2026-02-20,18:30:48,Credit Card,55400,Amazon,Kolkata,POS,No,Normal Transaction
903138,500000149,2026-07-01,15:27:03,NEFT,11678,IRCTC,Delhi,Mobile,No,Normal Transaction
903139,500000091,2026-04-12,10:56:40,UPI,96507,IRCTC,Mumbai,Mobile,No,Normal Transaction
903140,500000159,2026-03-17,12:35:34,Credit Card,36262,IRCTC,Delhi,POS,No,Normal Transaction
903141,500000175,2026-10-07,17:46:43,Debit Card,50675,Reliance,Kolkata,POS,No,Normal Transaction
903142,500000146,2026-08-17,22:35:20,Debit Card,29496,DMart,Delhi,Laptop,No,Normal Transaction
903143,500000090,2026-10-15,01:25:43,ATM,60622,Amazon,Mumbai,POS,No,Normal Transaction
903144,500000034,2026-04-18,00:18:41,IMPS,80428,Swiggy,Mumbai,Laptop,No,Normal Transaction
903145,500000169,2026-01-19,20:57:18,ATM,48024,Swiggy,Hyderabad,ATM,No,Normal Transaction
903146,500000050,2026-01-30,17:20:34,Credit Card,77259,Flipkart,Delhi,POS,No,Normal Transaction
903147,500000165,2026-05-15,22:25:43,Debit Card,75159,PhonePe,Hyderabad,POS,No,Normal Transaction
903148,500000051,2026-03-21,10:25:00,NEFT,89549,PhonePe,Pune,ATM,No,Normal Transaction
903149,500000028,2026-03-21,23:19:50,IMPS,96711,IRCTC,Pune,ATM,No,Normal Transaction
903150,500000171,2026-09-11,02:16:35,IMPS,68196,Swiggy,Lucknow,Laptop,No,Normal Transaction
903151,500000078,2026-09-16,14:32:04,NEFT,62955,Uber,Mumbai,Laptop,No,Normal Transaction
903152,500000024,2026-11-02,11:28:14,RTGS,34477,Flipkart,Mumbai,POS,No,Normal Transaction
903153,500000176,2026-10-27,05:55:39,Credit Card,92161,Paytm,Hyderabad,Laptop,No,Normal Transaction
903154,500000162,2026-07-27,19:14:55,UPI,10129,Zomato,Hyderabad,POS,Yes,High Amount
903155,500000080,2026-12-24,05:02:19,ATM,408,Amazon,Pune,ATM,No,Normal Transaction
903156,500000174,2026-10-29,12:19:37,UPI,67792,Uber,Bengaluru,ATM,No,Normal Transaction
903157,500000138,2026-01-16,19:17:12,NEFT,19753,PhonePe,Lucknow,ATM,No,Normal Transaction
903158,500000149,2026-09-12,15:41:34,ATM,4384,Amazon,Delhi,POS,No,Normal Transaction
903159,500000028,2026-08-14,15:28:39,Debit Card,37607,Zomato,Lucknow,POS,No,Normal Transaction
903160,500000160,2026-01-07,14:00:27,ATM,54743,Flipkart,Kolkata,ATM,No,Normal Transaction
903161,500000147,2026-04-30,02:59:45,Credit Card,76201,Uber,Pune,POS,No,Normal Transaction
903162,500000081,2026-09-30,19:27:33,UPI,47906,Swiggy,Mumbai,ATM,No,Normal Transaction
903163,500000138,2026-03-14,15:32:53,NEFT,61066,Paytm,Hyderabad,Laptop,No,Normal Transaction
903164,500000126,2026-11-02,07:23:48,RTGS,22091,Uber,Lucknow,POS,No,Normal Transaction
903165,500000028,2026-04-09,03:28:53,IMPS,68188,PhonePe,Delhi,Laptop,No,Normal Transaction
903166,500000062,2026-01-23,17:37:00,NEFT,55355,Flipkart,Pune,ATM,No,Normal Transaction
903167,500000012,2026-07-10,04:25:16,Credit Card,31328,DMart,Hyderabad,ATM,No,Normal Transaction
903168,500000176,2026-06-10,11:32:20,NEFT,74434,DMart,Bengaluru,POS,No,Normal Transaction
903169,500000050,2026-04-05,00:26:31,IMPS,68767,Swiggy,Mumbai,Laptop,No,Normal Transaction
903170,500000028,2026-06-28,18:21:38,ATM,48671,Zomato,Bengaluru,Laptop,No,Normal Transaction
903171,500000034,2026-08-08,08:06:20,UPI,79758,IRCTC,Pune,POS,No,Normal Transaction
903172,500000102,2026-12-01,03:32:23,IMPS,2274,PhonePe,Lucknow,POS,No,Normal Transaction
903173,500000079,2026-09-29,07:28:29,ATM,78229,Flipkart,Bengaluru,Laptop,No,Normal Transaction
903174,500000099,2026-11-06,00:01:29,Debit Card,27570,Reliance,Hyderabad,Laptop,No,Normal Transaction
903175,500000158,2026-11-30,09:52:33,Debit Card,10856,DMart,Delhi,Mobile,No,Normal Transaction
903176,500000165,2026-11-25,23:13:01,Credit Card,58833,Flipkart,Hyderabad,Laptop,No,Normal Transaction
903177,500000113,2026-05-09,19:17:33,NEFT,76002,Swiggy,Kolkata,Mobile,No,Normal Transaction
903178,500000041,2026-12-20,17:58:16,NEFT,20638,Flipkart,Hyderabad,ATM,Yes,Midnight Transaction
903179,500000108,2026-07-15,10:03:47,Credit Card,82648,Flipkart,Hyderabad,Mobile,No,Normal Transaction
903180,500000037,2026-09-03,13:12:16,Debit Card,512,Reliance,Bengaluru,POS,Yes,High Amount
903181,500000114,2026-08-30,13:53:50,Credit Card,53441,Swiggy,Lucknow,Laptop,No,Normal Transaction
903182,500000030,2026-05-19,12:24:32,ATM,50803,Flipkart,Lucknow,ATM,No,Normal Transaction
903183,500000055,2026-10-19,17:33:47,IMPS,95401,Reliance,Kolkata,ATM,No,Normal Transaction
903184,500000022,2026-10-23,14:52:09,Credit Card,10294,Amazon,Hyderabad,ATM,No,Normal Transaction
903185,500000023,2026-05-14,05:50:05,Debit Card,53518,Swiggy,Pune,Mobile,Yes,High Amount
903186,500000035,2026-07-12,21:12:51,Credit Card,57301,Paytm,Delhi,POS,No,Normal Transaction
903187,500000115,2026-06-02,13:55:04,RTGS,83819,Reliance,Pune,ATM,No,Normal Transaction
903188,500000076,2026-10-01,10:43:05,NEFT,97525,PhonePe,Lucknow,ATM,No,Normal Transaction
903189,500000133,2026-10-12,03:38:25,NEFT,22073,Uber,Mumbai,Laptop,No,Normal Transaction
903190,500000098,2026-07-13,19:07:39,Credit Card,57602,IRCTC,Lucknow,POS,No,Normal Transaction
